789115008269,84453755,ACONDICIONADOR DOVE HIDRATACION INTENSA 400ML ,"5,198.000",12,"62,376.00"
779129304706,84456879,ACONDICIONADOR DOVE OLEO NUTRICION  200ML ,"3,360.000",12,"40,320.00"
779129304751,16421,ACONDICIONADOR DOVE OLEO NUTRICION  400ML ,"5,198.000",12,"62,376.00"
779129304705,84456880,ACONDICIONADOR DOVE RECONSTRUCCION COMPLETA 200GR,"3,360.000",12,"40,320.00"
779129304750,84453276,ACONDICIONADOR DOVE RECONSTRUCCION COMPLETA 400GR,"5,198.000",12,"62,376.00"
779129304704,84456882,ACONDICIONADOR DOVE RITUAL DE REPARACION COCO 200ML ,"3,360.000",12,"40,320.00"
750043523001,84455535,ACONDICIONADOR EQUILIBRIO 400ML PANTENE,"6,444.000",12,"77,328.00"
779074000032,84453953,ACONDICIONADOR FRESCURA  PLUSBELLE 1L,"4,350.000",12,"52,200.00"
779074000140,84459019,ACONDICIONADOR FUERZA PLUSBELLE 1L,"4,350.000",12,"52,200.00"
750955290235,17449,ACONDICIONADOR HIDRA HIALURONICO  ELVIVE 400 ML,"10,143.00 ",1,"10,143.00"
750043523011,84456643,ACONDICIONADOR HIDRATA Y FORTALECE 400ML PANTENE,"6,444.000",12,"77,328.00"
779074000139,14544,ACONDICIONADOR HIDRATACION PLUSBELLE 1L,"4,350.000",12,"52,200.00"
750955290286,14286,ACONDICIONADOR KERA-LISO ELVIVE 400 ML,"10,143.00 ",12,"121,716.00"
750043524110,84459052,ACONDICIONADOR KERATINA 250ml PANTENE,"6,915.000",12,"82,980.00"
750043524098,84456633,ACONDICIONADOR KERATINA 400ML PANTENE,"6,444.000",12,"77,328.00"
750043523536,84459174,ACONDICIONADOR LISO INFINITO 400ML PANTENE,"6,444.000",12,"77,328.00"
779074000034,16841,ACONDICIONADOR NUTRICION PLUSBELLE 1L,"4,350.000",12,"52,200.00"
750955279044,84454063,ACONDICIONADOR OLEO EXTRA COCO ELVIVE 400ML,"10,143.00 ",12,"121,716.00"
779074000036,13046,ACONDICIONADOR PROTECCION PLUSBELLE 1L,"4,350.000",12,"52,200.00"
779074000042,84453950,ACONDICIONADOR REACTIVACION PLUSBELLE 1L,"4,350.000",12,"52,200.00"
750955290281,14271,ACONDICIONADOR REPARACION TOTAL 5 ELVIVE 400ML,"10,143.00 ",12,"121,716.00"
750043523542,84455534,ACONDICIONADOR REVITALIZACION 400ML PANTENE,"6,444.000",12,"77,328.00"
779129304586,84458072,ACONDICIONADOR SEDAL BALANCE 190ML,"2,850.000",12,"34,200.00"
779129304585,14101,ACONDICIONADOR SEDAL CERAMIDAS 190ML,"2,850.000",12,"34,200.00"
779129304593,17890,ACONDICIONADOR SEDAL CERAMIDAS 340 ML,"4,719.000",12,"56,628.00"
779129304594,17892,ACONDICIONADOR SEDAL CREMA BALANCE 340 ML,"4,719.000",12,"56,628.00"
779129304587,14102,ACONDICIONADOR SEDAL LISO PERFECTO 190ML,"2,850.000",12,"34,200.00"
